id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
K30mk8uDW2EVAbqHeLxjUQ,son-of-a-butcher-plano,Son of a Butcher,https://s3-media4.fl.yelpcdn.com/bphoto/JhQOJsXPNV-UP38ao42kqQ/o.jpg,False,https://www.yelp.com/biz/son-of-a-butcher-plano?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,139,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 33.083103, 'longitude': -96.82524599999999}",['delivery'],$,"{'address1': '7800 Windrose Ave', 'address2': None, 'address3': 'Legacy Hall', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7800 Windrose Ave', 'Legacy Hall', 'Plano, TX 75024']}",,,27235.884620983205
PP98jUDWmWJ7-srqZPHYqw,biguns-bbq-and-catering-dallas,Biguns BBQ & Catering,https://s3-media1.fl.yelpcdn.com/bphoto/cx9eBpAM4eJlo1zmeAYEhw/o.jpg,False,https://www.yelp.com/biz/biguns-bbq-and-catering-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,"{'latitude': 32.813140869140625, 'longitude': -96.8113021850586}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Dallas', 'zip_code': '75219', 'country': 'US', 'state': 'TX', 'display_address': ['Dallas, TX 75219']}",+12147798007,(214) 779-8007,3139.9163528066915
EpMstrGRYQVjeaGnnw9YzA,smokin-grill-xpress-plano,Smokin' Grill Xpress,https://s3-media2.fl.yelpcdn.com/bphoto/ko_lof43WB04_4NLQB_TSg/o.jpg,False,https://www.yelp.com/biz/smokin-grill-xpress-plano?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,3,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 33.01456126123267, 'longitude': -96.66419689079244}","['delivery', 'pickup']",,"{'address1': '3611 14th St', 'address2': '', 'address3': None, 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['3611 14th St', 'Plano, TX 75074']}",+14692980222,(469) 298-0222,23298.646694531362
1VCg7WWzFPJCCPtqdJ9sPQ,reeds-bbq-dallas,Reed's BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/kRtDbSxzjG_MyskDcyl9lw/o.jpg,False,https://www.yelp.com/biz/reeds-bbq-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,21,"[{'alias': 'bbq', 'title': 'Barbeque'}]",2.5,"{'latitude': 32.74319, 'longitude': -96.68344}",['pickup'],,"{'address1': '1811 S Buckner Blvd', 'address2': None, 'address3': None, 'city': 'Dallas', 'zip_code': '75217', 'country': 'US', 'state': 'TX', 'display_address': ['1811 S Buckner Blvd', 'Dallas, TX 75217']}",+12143090000,(214) 309-0000,15283.497312927417
PqxMYBUi_KMvN5PPHe4_GQ,babes-chicken-dinner-house-frisco,Babe's Chicken Dinner House,https://s3-media2.fl.yelpcdn.com/bphoto/kce5L9iSQzLs9v7SBYY_ew/o.jpg,False,https://www.yelp.com/biz/babes-chicken-dinner-house-frisco?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,1161,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 33.1489325002, 'longitude': -96.8302623555}",['pickup'],$$,"{'address1': '6475 Page Rd', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6475 Page Rd', 'Frisco, TX 75034']}",+12143879500,(214) 387-9500,34569.38493507305
gDv6DNt9-KMdaRE6fyE2Kg,truck-yard-the-colony,Truck Yard,https://s3-media2.fl.yelpcdn.com/bphoto/rW4Tr5VICNfldgLMk2CmOA/o.jpg,False,https://www.yelp.com/biz/truck-yard-the-colony?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,320,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,"{'latitude': 33.070006467107305, 'longitude': -96.8576947}","['delivery', 'pickup']",$$,"{'address1': '5959 Grove Ln', 'address2': '', 'address3': None, 'city': 'The Colony', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['5959 Grove Ln', 'The Colony, TX 75056']}",+14694016764,(469) 401-6764,26229.757818435355
w06pWZ_6aeqiAb2DBCAtKQ,fired-up-bbq-crandall-2,Fired Up BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/ECZNV30GCG_Y1j6LnpzxhA/o.jpg,False,https://www.yelp.com/biz/fired-up-bbq-crandall-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,7,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 32.630952930109096, 'longitude': -96.45056676292788}",[],,"{'address1': '1317 US Hwy 175', 'address2': 'Ste 500', 'address3': None, 'city': 'Crandall', 'zip_code': '75114', 'country': 'US', 'state': 'TX', 'display_address': ['1317 US Hwy 175', 'Ste 500', 'Crandall, TX 75114']}",+14699419179,(469) 941-9179,40086.58910967035
tyezOwRuH3ivoPVI3UMe3g,front-room-tavern-dallas-2,Front Room Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/HXqIh20MF92AafSuFPwmRQ/o.jpg,False,https://www.yelp.com/biz/front-room-tavern-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,78,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 32.8410257838642, 'longitude': -96.7873424566223}",['delivery'],$$,"{'address1': '6101 Hillcrest Ave', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75205', 'country': 'US', 'state': 'TX', 'display_address': ['6101 Hillcrest Ave', 'Dallas, TX 75205']}",+12142198282,(214) 219-8282,1252.2560882479227
07rVuFVzpvfJRxXFZ9WJcw,ajs-hot-chicken-richardson,AJ's Hot Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/iHcSIN2JinNVC_2yqlDbPA/o.jpg,False,https://www.yelp.com/biz/ajs-hot-chicken-richardson?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,9,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 32.976314981473934, 'longitude': -96.7373623612953}","['pickup', 'delivery']",,"{'address1': '515 W Campbell Rd', 'address2': 'Ste 111', 'address3': '', 'city': 'Richardson', 'zip_code': '75080', 'country': 'US', 'state': 'TX', 'display_address': ['515 W Campbell Rd', 'Ste 111', 'Richardson, TX 75080']}",+14693256056,(469) 325-6056,16363.594855306239
u8v98aafltMwHYTYbvWzgA,eddlemons-grand-prairie,Eddlemon's,https://s3-media2.fl.yelpcdn.com/bphoto/t9RaveW1VZ4So24vnBuDjA/o.jpg,False,https://www.yelp.com/biz/eddlemons-grand-prairie?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,19,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 32.6986508, 'longitude': -96.9853451}",['delivery'],$,"{'address1': '3202 SE 14th St', 'address2': '', 'address3': 'Prarie Lakes Golf Course', 'city': 'Grand Prairie', 'zip_code': '75052', 'country': 'US', 'state': 'TX', 'display_address': ['3202 SE 14th St', 'Prarie Lakes Golf Course', 'Grand Prairie, TX 75052']}",+19722620304,(972) 262-0304,23271.484742673685
i1VWSoN7j_Yw0kVFooGiLg,cousins-bbq-dallas-3,Cousin's BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/g-fjHNb52ClgwiW-lhU6Ow/o.jpg,False,https://www.yelp.com/biz/cousins-bbq-dallas-3?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,450,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 32.903060944793005, 'longitude': -97.04448272693696}",[],$$,"{'address1': '2141 International Pkwy', 'address2': 'Terminal B43', 'address3': 'Terminal B Gate 43', 'city': 'Dallas', 'zip_code': '75261', 'country': 'US', 'state': 'TX', 'display_address': ['2141 International Pkwy', 'Terminal B43', 'Terminal B Gate 43', 'Dallas, TX 75261']}",+19729737755,(972) 973-7755,23868.71164304067
VPBbRBHpp73cVEVeqkjyWg,hiep-phong-bbq-dallas,Hiep Phong BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/_3fDbWnqnf2-8-NcVmSo5g/o.jpg,False,https://www.yelp.com/biz/hiep-phong-bbq-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,22,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 32.91648, 'longitude': -96.70173}",[],,"{'address1': '10560 W Walnut St', 'address2': 'Ste 1100', 'address3': None, 'city': 'Dallas', 'zip_code': '75243', 'country': 'US', 'state': 'TX', 'display_address': ['10560 W Walnut St', 'Ste 1100', 'Dallas, TX 75243']}",+19722769300,(972) 276-9300,12617.462573189707
yJxMWwjadxTHifIQabH7lA,hardemans-bbq-dallas,Hardeman's BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/B6kVauk9qTGu4jLS5uM2Sw/o.jpg,False,https://www.yelp.com/biz/hardemans-bbq-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,29,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bbq', 'title': 'Barbeque'}]",2.5,"{'latitude': 32.706295, 'longitude': -96.858009}",['delivery'],$,"{'address1': '2425 W Kiest Blvd', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75233', 'country': 'US', 'state': 'TX', 'display_address': ['2425 W Kiest Blvd', 'Dallas, TX 75233']}",+12143302210,(214) 330-2210,15708.145781595656
_1kHRNnDu5_-u1IznHA0Cw,bbq-chicken-richardson-richardson-5,BBQ Chicken - Richardson,https://s3-media3.fl.yelpcdn.com/bphoto/j3E_DUAnGvKzn6XZAUL8tA/o.jpg,False,https://www.yelp.com/biz/bbq-chicken-richardson-richardson-5?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,117,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.0,"{'latitude': 32.9451751, 'longitude': -96.7009151}","['pickup', 'delivery']",$$,"{'address1': '1312 East Beltline Rd', 'address2': None, 'address3': '', 'city': 'Richardson', 'zip_code': '75081', 'country': 'US', 'state': 'TX', 'display_address': ['1312 East Beltline Rd', 'Richardson, TX 75081']}",+19723734719,(972) 373-4719,14901.738293554057
bPSOKiR5naMHfx0myab8qQ,hungry-belly-dallas,Hungry Belly,https://s3-media1.fl.yelpcdn.com/bphoto/03xV6OjktOLUFPJRjYLVnQ/o.jpg,False,https://www.yelp.com/biz/hungry-belly-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,511,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 32.815481, 'longitude': -96.787098616813}","['delivery', 'pickup']",$$,"{'address1': '2818 N Fitzhugh Ave', 'address2': '', 'address3': None, 'city': 'Dallas', 'zip_code': '75204', 'country': 'US', 'state': 'TX', 'display_address': ['2818 N Fitzhugh Ave', 'Dallas, TX 75204']}",+12142585859,(214) 258-5859,2905.3794452394964
e0E_j3XXXyIwqObYFV7YlA,seapot-korean-bbq-and-hot-pot-plano,Seapot Korean BBQ & Hot Pot,https://s3-media4.fl.yelpcdn.com/bphoto/4Z0W2dJX_ljNr1HK668-8w/o.jpg,False,https://www.yelp.com/biz/seapot-korean-bbq-and-hot-pot-plano?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,364,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 33.02729039566299, 'longitude': -96.70854976741424}",[],$$$,"{'address1': '1900 N- Ctr Expy', 'address2': None, 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1900 N- Ctr Expy', 'Plano, TX 75074']}",+14698589683,(469) 858-9683,22624.131843011117
8AafNxm7-HXFTw5N42t7Xw,red-stix-street-food-dallas-dallas,Red Stix Street Food - Dallas,https://s3-media3.fl.yelpcdn.com/bphoto/fGfcTZX2RmG9sHOx4guE0A/o.jpg,False,https://www.yelp.com/biz/red-stix-street-food-dallas-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,146,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 32.845744, 'longitude': -96.787485}","['delivery', 'pickup']",$$,"{'address1': '6501 Hillcrest Ave', 'address2': 'Ste 130', 'address3': '', 'city': 'Dallas', 'zip_code': '75205', 'country': 'US', 'state': 'TX', 'display_address': ['6501 Hillcrest Ave', 'Ste 130', 'Dallas, TX 75205']}",+19729134883,(972) 913-4883,1429.753037525837
Eocp_WFj6T22fUf6aC0X5A,moxies-dallas-2,Moxies,https://s3-media2.fl.yelpcdn.com/bphoto/f8ZiJNTbRiiIdSplylRVog/o.jpg,False,https://www.yelp.com/biz/moxies-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,800,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 32.79419, 'longitude': -96.8041}",['delivery'],$$,"{'address1': '100 Crescent Ct', 'address2': 'Ste 140', 'address3': None, 'city': 'Dallas', 'zip_code': '75201', 'country': 'US', 'state': 'TX', 'display_address': ['100 Crescent Ct', 'Ste 140', 'Dallas, TX 75201']}",+14696870050,(469) 687-0050,5025.091616163744
Tww0u-EjQAa-gJSQtZKEag,davids-barbecue-pantego,David's Barbecue,https://s3-media3.fl.yelpcdn.com/bphoto/srSat9iARG3XyjFPLGapaw/o.jpg,False,https://www.yelp.com/biz/davids-barbecue-pantego?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,233,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 32.72057, 'longitude': -97.144169}",['delivery'],$$,"{'address1': '2224 W Park Row', 'address2': '', 'address3': '', 'city': 'Pantego', 'zip_code': '76013', 'country': 'US', 'state': 'TX', 'display_address': ['2224 W Park Row', 'Pantego, TX 76013']}",+18172619998,(817) 261-9998,34721.53437576607
Q_DJGS5P37NmFp4loXeqFg,smokin-and-rollin-heath,Smokin & Rollin,https://s3-media2.fl.yelpcdn.com/bphoto/Ex5Ia9eHPCE7lgMwKatS1w/o.jpg,False,https://www.yelp.com/biz/smokin-and-rollin-heath?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 32.8365364074707, 'longitude': -96.47528076171876}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Heath', 'zip_code': '75032', 'country': 'US', 'state': 'TX', 'display_address': ['Heath, TX 75032']}",+14696283002,(469) 628-3002,30416.425439308332
2h2vbZZ70z4keIMOtQmhpw,texas-best-smokehouse-balch-springs,Texas Best Smokehouse,https://s3-media1.fl.yelpcdn.com/bphoto/p9iovWUHBumIK7mbiEYNmw/o.jpg,False,https://www.yelp.com/biz/texas-best-smokehouse-balch-springs?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,39,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 32.7059017246068, 'longitude': -96.5857558797831}","['pickup', 'delivery']",$$,"{'address1': '4295 S Belt Line Rd', 'address2': '', 'address3': '', 'city': 'Balch Springs', 'zip_code': '75181', 'country': 'US', 'state': 'TX', 'display_address': ['4295 S Belt Line Rd', 'Balch Springs, TX 75181']}",+19722861012,(972) 286-1012,24948.507855647942
ZqIshPGXEOFoXq71Gfum1g,harwood-arms-dallas,Harwood Arms,https://s3-media2.fl.yelpcdn.com/bphoto/38kirxqIu6Z8Ydut3QqwAA/o.jpg,False,https://www.yelp.com/biz/harwood-arms-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,104,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 32.7950254, 'longitude': -96.8085768}",['delivery'],$$,"{'address1': '2823 Mckinnon St', 'address2': 'Ste 100', 'address3': None, 'city': 'Dallas', 'zip_code': '75201', 'country': 'US', 'state': 'TX', 'display_address': ['2823 Mckinnon St', 'Ste 100', 'Dallas, TX 75201']}",+12142735151,(214) 273-5151,4951.907005251689
05mSlYi2aKhyu9pZCKpmWw,the-old-warsaw-dallas-2,The Old Warsaw,https://s3-media1.fl.yelpcdn.com/bphoto/GjmZmWO8V09hH0FNg0GgVA/o.jpg,False,https://www.yelp.com/biz/the-old-warsaw-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,624,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 32.795289497654416, 'longitude': -96.8035713}","['pickup', 'delivery']",$$$,"{'address1': '2512 Maple Ave', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75201', 'country': 'US', 'state': 'TX', 'display_address': ['2512 Maple Ave', 'Dallas, TX 75201']}",+12145280032,(214) 528-0032,4873.4709879896645
BlyJBAsUvK3UMOG-4jjHSQ,backyard-murphy-murphy-2,BackYard Murphy,https://s3-media2.fl.yelpcdn.com/bphoto/_8labYyFnfwYgEqQhg9unQ/o.jpg,False,https://www.yelp.com/biz/backyard-murphy-murphy-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,135,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 33.01197300165002, 'longitude': -96.6067655}",[],$$,"{'address1': '217 E FM 544', 'address2': '', 'address3': None, 'city': 'Murphy', 'zip_code': '75094', 'country': 'US', 'state': 'TX', 'display_address': ['217 E FM 544', 'Murphy, TX 75094']}",+12145014695,(214) 501-4695,26397.658823646372
reennU0Nk8bxoRPUctVR1Q,the-ivy-tavern-dallas,The Ivy Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/ftHt1FQ7afrhxTEi_vI7UQ/o.jpg,False,https://www.yelp.com/biz/the-ivy-tavern-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,241,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,"{'latitude': 32.82693, 'longitude': -96.82251}",['delivery'],$,"{'address1': '5334 Lemmon Ave', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75209', 'country': 'US', 'state': 'TX', 'display_address': ['5334 Lemmon Ave', 'Dallas, TX 75209']}",+12145594424,(214) 559-4424,2460.944482723611
KolJPsmmgk4xxkc4l57ntQ,soulmans-bar-b-que-mesquite,Soulman's Bar-B-Que,https://s3-media2.fl.yelpcdn.com/bphoto/J7vxRynNq90Yka7UjV21mg/o.jpg,False,https://www.yelp.com/biz/soulmans-bar-b-que-mesquite?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,68,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 32.779324, 'longitude': -96.62291}",['pickup'],$$,"{'address1': '1125 Gross Rd', 'address2': '', 'address3': '', 'city': 'Mesquite', 'zip_code': '75149', 'country': 'US', 'state': 'TX', 'display_address': ['1125 Gross Rd', 'Mesquite, TX 75149']}",+19722892300,(972) 289-2300,17879.38630264353
2ZtDmmno28aFGylgACJMSw,hirschs-meat-market-plano,Hirsch's Meat Market,https://s3-media2.fl.yelpcdn.com/bphoto/0nKiSMM9HfLOHfDvYS6L4Q/o.jpg,False,https://www.yelp.com/biz/hirschs-meat-market-plano?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,188,"[{'alias': 'meats', 'title': 'Meat Shops'}]",4.5,"{'latitude': 33.0415458679199, 'longitude': -96.7181549072266}",[],$$,"{'address1': '1301 W Parker Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['1301 W Parker Rd', 'Ste 100', 'Plano, TX 75023']}",+19726335593,(972) 633-5593,23801.206943601635
dsxRPbWGWwCIS9yJ4RqCVQ,lettuce-turnip-the-beet-backyard-bbq-little-elm,Lettuce Turnip the Beet Backyard BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/9BMEGfRR-slDTkwWAf28TA/o.jpg,False,https://www.yelp.com/biz/lettuce-turnip-the-beet-backyard-bbq-little-elm?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,"{'latitude': 33.16807095, 'longitude': -96.93161995}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['Little Elm, TX 75068']}",+12543503656,(254) 350-3656,38574.14842702522
Q5DCsl7jvCQXikNkdRif0Q,no-1-bbq-plano,No 1 BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/4WHmhFFaYBeB4h1gZU3mpw/o.jpg,False,https://www.yelp.com/biz/no-1-bbq-plano?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,50,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 33.0682006450566, 'longitude': -96.7086717858911}",['delivery'],$$,"{'address1': '6900 Alma Dr', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['6900 Alma Dr', 'Plano, TX 75023']}",+12142999804,(214) 299-9804,26884.11598469521
ZHHBoVtdUMjt6fID-tMtqQ,texas-smokehouse-bar-b-que-richardson,Texas Smokehouse Bar-B-Que,https://s3-media3.fl.yelpcdn.com/bphoto/OqdioI7FhDxLhqkvYjptMw/o.jpg,False,https://www.yelp.com/biz/texas-smokehouse-bar-b-que-richardson?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,48,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 32.960319519043, 'longitude': -96.7129898071289}",['delivery'],$,"{'address1': '800 E Arapaho Rd', 'address2': '', 'address3': '', 'city': 'Richardson', 'zip_code': '75081', 'country': 'US', 'state': 'TX', 'display_address': ['800 E Arapaho Rd', 'Richardson, TX 75081']}",+19726991521,(972) 699-1521,15757.607300205418
uddSPJF9t_x6iSpAO_S-Fg,bakers-ribs-garland,Baker's Ribs,https://s3-media1.fl.yelpcdn.com/bphoto/kTtWVPSqGUHSuZE_81KB0A/o.jpg,False,https://www.yelp.com/biz/bakers-ribs-garland?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,75,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",3.5,"{'latitude': 32.8398513793945, 'longitude': -96.5942687988281}",['pickup'],$$,"{'address1': '488 W Interstate 30', 'address2': '', 'address3': '', 'city': 'Garland', 'zip_code': '75043', 'country': 'US', 'state': 'TX', 'display_address': ['488 W Interstate 30', 'Garland, TX 75043']}",+19722267447,(972) 226-7447,19270.853120506414
